-4.517335766423358	11.254453870625662	n
-4.517335766423358	11.230116648992576	n
-4.517335766423358	11.195864262990456	n
-4.515510948905109	11.226511134676564	n
-4.514598540145985	11.244538706256627	n
-4.514598540145985	11.209384941675504	n
-4.513686131386861	11.247242841993637	n
-4.513686131386861	11.209384941675504	n
-4.512773722627737	11.210286320254507	n
-4.512773722627737	11.209384941675504	n
-4.512773722627737	11.206680805938493	n
-4.511861313868613	11.269777306468717	n
-4.511861313868613	11.209384941675504	n
-4.511861313868613	11.2084835630965	n
-4.511861313868613	11.203976670201484	n
-4.511861313868613	11.201272534464474	n
-4.510948905109489	11.23372216330859	n
-4.510948905109489	11.2084835630965	n
-4.510948905109489	11.207582184517497	n
-4.510948905109489	11.206680805938493	n
-4.510036496350365	11.249946977730646	n
-4.510036496350365	11.207582184517497	n
-4.510036496350365	11.206680805938493	n
-4.509124087591241	11.242735949098622	n
-4.509124087591241	11.237327677624602	n
-4.509124087591241	11.236426299045599	n
-4.509124087591241	11.205779427359492	n
-4.508211678832117	11.236426299045599	n
-4.507299270072993	11.210286320254507	n
-4.507299270072993	11.209384941675504	n
-4.506386861313868	11.261664899257688	n
-4.50456204379562	11.238229056203606	n
-4.50456204379562	11.237327677624602	n
-4.50456204379562	11.231919406150583	n
-4.5036496350364965	11.260763520678685	n
-4.5036496350364965	11.258960763520678	n
-4.5036496350364965	11.238229056203606	n
-4.5036496350364965	11.237327677624602	n
-4.501824817518248	11.249045599151643	n
-4.501824817518248	11.227412513255567	n
-4.500912408759124	11.252651113467657	n
-4.500912408759124	11.249946977730646	n
-4.500912408759124	11.236426299045599	n
-4.500912408759124	11.227412513255567	n
-4.5	11.25084835630965	n
-4.5	11.249045599151643	n
-4.499087591240876	11.254453870625662	n
-4.499087591240876	11.253552492046659	n
-4.499087591240876	11.252651113467657	n
-4.499087591240876	11.251749734888653	n
-4.499087591240876	11.249946977730646	n
-4.499087591240876	11.249045599151643	n
-4.498175182481752	11.252651113467657	n
-4.498175182481752	11.239130434782608	n
-4.497262773722627	11.238229056203606	n
